,brewery_id,brewery_name,beer_style,beer_name,beer_id,review_overall,City,State,Address
2990,19765,Black Raven Brewing Co.,Belgian Dark Ale,La Petite Mort,51190,4.1,Redmond,Washington,14679 NE 95th St
2993,19765,Black Raven Brewing Co.,American IPA,Shiny's Superfresh Wethop IPA,75088,5.0,Redmond,Washington,14679 NE 95th St
2999,19765,Black Raven Brewing Co.,American Barleywine,Old Birdbrain,56622,5.0,Redmond,Washington,14679 NE 95th St
3000,19765,Black Raven Brewing Co.,Kristalweizen,Sunthief Kristallweizen,58649,4.25,Redmond,Washington,14679 NE 95th St
3001,19765,Black Raven Brewing Co.,Russian Imperial Stout,Grandfather Raven,64316,4.5,Redmond,Washington,14679 NE 95th St
3011,26936,Fountain Square Brewing Co.,American IPA,Hop For Teacher,74349,4.333333333333333,Indianapolis,Indiana,1301 Barth Ave
3013,5146,Steelhead Brewing Co.-Fisherman's Wharf,American Amber / Red Ale,Steelhead Brewing Amber Ale,2541,4.166666666666667,San Francisco,California,353 Jefferson St
3018,16816,Lone Peak Brewery,American Blonde Ale,Nordic Blonde,74765,4.5,Big Sky,Montana,58 Market St
3034,8689,Lost Duck Brewpub,Maibock / Helles Bock,Simply The Blues Bock,36771,4.5,Fort Madison,Iowa,723 Avenue H
3036,24814,Yellowhammer Brewing,Saison / Farmhouse Ale,Saison De Noel,76751,4.75,Huntsville,Alabama,2406 Clinton Ave W
3037,24814,Yellowhammer Brewing,Altbier,UberAlt,77022,4.5,Huntsville,Alabama,2406 Clinton Ave W
3039,24814,Yellowhammer Brewing,Belgian Dark Ale,Saison De La Chasse,77023,4.5,Huntsville,Alabama,2406 Clinton Ave W
3040,24814,Yellowhammer Brewing,American Amber / Red Ale,Tobacco Road,67027,4.5,Huntsville,Alabama,2406 Clinton Ave W
3041,24814,Yellowhammer Brewing,Belgian Strong Dark Ale,Frankenhammer,74770,4.5,Huntsville,Alabama,2406 Clinton Ave W
3044,24814,Yellowhammer Brewing,Altbier,Altbier,74567,4.25,Huntsville,Alabama,2406 Clinton Ave W
3081,4237,Blue Cat Brew Pub,Milk / Sweet Stout,Arkham Stout,21013,4.1,Rock Island,Illinois,113 18th St
3085,4237,Blue Cat Brew Pub,American Pale Wheat Ale,Corriander & Orange,32287,4.25,Rock Island,Illinois,113 18th St
3087,4237,Blue Cat Brew Pub,American Stout,Guatemalan Coffee Stout,24808,4.25,Rock Island,Illinois,113 18th St
3090,4237,Blue Cat Brew Pub,Rauchbier,Scottish Terrier,25365,4.25,Rock Island,Illinois,113 18th St
3098,4237,Blue Cat Brew Pub,American Double / Imperial IPA,Howling Man Imperial Pale Ale,26239,4.5,Rock Island,Illinois,113 18th St
3113,3818,Southern Tier Brewing Company,American Double / Imperial IPA,2XIPA,57908,4.077247191011236,Lakewood,New York,2072 Stoneman Circle
3117,3818,Southern Tier Brewing Company,American Double / Imperial IPA,Unearthly (Imperial India Pale Ale),28577,4.019749518304431,Lakewood,New York,2072 Stoneman Circle
3118,3818,Southern Tier Brewing Company,American Pale Wheat Ale,Hop Sun (Summer Wheat Beer),17497,4.13107822410148,Lakewood,New York,2072 Stoneman Circle
3121,3818,Southern Tier Brewing Company,Pumpkin Ale,Oak Aged Pumking,76348,4.026315789473684,Lakewood,New York,2072 Stoneman Circle
3123,3818,Southern Tier Brewing Company,American Amber / Red Ale,Chautauqua Brew,35968,4.185714285714286,Lakewood,New York,2072 Stoneman Circle
3127,3818,Southern Tier Brewing Company,Extra Special / Strong Bitter (ESB),Harvest Ale,13637,4.071276595744681,Lakewood,New York,2072 Stoneman Circle
3132,3818,Southern Tier Brewing Company,American Strong Ale,Gemini (Imperial Blended Ale),40057,4.023765996343693,Lakewood,New York,2072 Stoneman Circle
3133,3818,Southern Tier Brewing Company,American Double / Imperial Stout,Choklat,40058,4.06093489148581,Lakewood,New York,2072 Stoneman Circle
3134,3818,Southern Tier Brewing Company,American Double / Imperial IPA,Hoppe (Imperial Extra Pale Ale),36179,4.060324825986079,Lakewood,New York,2072 Stoneman Circle
3141,3818,Southern Tier Brewing Company,American IPA,IPA (India Pale Ale),9088,4.02326968973747,Lakewood,New York,2072 Stoneman Circle
3144,3818,Southern Tier Brewing Company,American Pale Wheat Ale,ÜberSun (Imperial Summer Wheat Beer),37672,4.060085836909871,Lakewood,New York,2072 Stoneman Circle
3145,3818,Southern Tier Brewing Company,Russian Imperial Stout,IS Imperial Stout,17825,4.083333333333333,Lakewood,New York,2072 Stoneman Circle
3148,3818,Southern Tier Brewing Company,American Black Ale,Iniquity (Imperial Black Ale),47228,4.029245283018868,Lakewood,New York,2072 Stoneman Circle
3153,3818,Southern Tier Brewing Company,German Pilsener,Pilsner,12581,4.125,Lakewood,New York,2072 Stoneman Circle
3156,3818,Southern Tier Brewing Company,Belgian Pale Ale,5 Borough,73389,4.25,Lakewood,New York,2072 Stoneman Circle
3157,3818,Southern Tier Brewing Company,English Pale Mild Ale,Mild Ale,9668,4.181818181818182,Lakewood,New York,2072 Stoneman Circle
3158,3818,Southern Tier Brewing Company,Vienna Lager,Wien,65508,4.1,Lakewood,New York,2072 Stoneman Circle
3159,17981,Cigar City Brewing,Russian Imperial Stout,Marshal Zhukov's Imperial Stout,45973,4.04746835443038,Tampa,Florida,3924 W Spruce St
3161,17981,Cigar City Brewing,American IPA,Jai Alai IPA,46363,4.1155624036979965,Tampa,Florida,3924 W Spruce St
3163,17981,Cigar City Brewing,American Porter,José Martí India Porter,60940,4.093567251461988,Tampa,Florida,3924 W Spruce St
3165,17981,Cigar City Brewing,American Wild Ale,Grandma's Funky Sour Berry,67485,4.25,Tampa,Florida,3924 W Spruce St
3166,17981,Cigar City Brewing,American Brown Ale,Maduro Oatmeal Brown Ale,47731,4.05,Tampa,Florida,3924 W Spruce St
3167,17981,Cigar City Brewing,American Strong Ale,Capricho Oscuro - Batch 4,62125,4.102564102564102,Tampa,Florida,3924 W Spruce St
3168,17981,Cigar City Brewing,English Dark Mild Ale,El Lector,63693,4.0625,Tampa,Florida,3924 W Spruce St
3172,17981,Cigar City Brewing,Russian Imperial Stout,110K+OT Batch #2 - I.R.I.S. - Barrel Aged,51469,4.122222222222222,Tampa,Florida,3924 W Spruce St
3175,17981,Cigar City Brewing,American Wild Ale,Jolly Guava,56702,4.636363636363637,Tampa,Florida,3924 W Spruce St
3176,17981,Cigar City Brewing,American Barleywine,Lil' Warmer,65783,4.5,Tampa,Florida,3924 W Spruce St
3177,17981,Cigar City Brewing,Kölsch,Pilot Series Pineapple Kölsch,67192,4.833333333333333,Tampa,Florida,3924 W Spruce St
3179,17981,Cigar City Brewing,Old Ale,Warmer Winter Winter Warmer - Laird's Apple Brandy Barrel Aged,55760,4.214285714285714,Tampa,Florida,3924 W Spruce St
3181,17981,Cigar City Brewing,Gose,Pilot Series Arschgeweih Gose,67752,4.1,Tampa,Florida,3924 W Spruce St
3185,17981,Cigar City Brewing,American IPA,Jai Alai IPA - White Oak Tropic-ale,63033,4.3,Tampa,Florida,3924 W Spruce St
3187,17981,Cigar City Brewing,Saison / Farmhouse Ale,Asian Saison,65350,4.5,Tampa,Florida,3924 W Spruce St
3188,17981,Cigar City Brewing,American Brown Ale,Maduro Oatmeal Brown Ale - Cubano-Style Espresso,50082,4.071808510638298,Tampa,Florida,3924 W Spruce St
3189,17981,Cigar City Brewing,Russian Imperial Stout,Marshal Zhukov's Imperial Stout - Zhukov's Final Push,56812,4.447368421052632,Tampa,Florida,3924 W Spruce St
3190,17981,Cigar City Brewing,Saison / Farmhouse Ale,Sea Bass - Red Wine Barrel Aged,67165,4.1923076923076925,Tampa,Florida,3924 W Spruce St
3191,17981,Cigar City Brewing,Scotch Ale / Wee Heavy,Big Sound Scotch Ale - Bourbon Barrel Aged,50515,4.277777777777778,Tampa,Florida,3924 W Spruce St
3192,17981,Cigar City Brewing,Herbed / Spiced Beer,Spicy Plum Sour Ale,67745,5.0,Tampa,Florida,3924 W Spruce St
3193,17981,Cigar City Brewing,American Porter,Soggy Loaf Pumpernickel Rye Porter,62371,4.285714285714286,Tampa,Florida,3924 W Spruce St
3194,17981,Cigar City Brewing,American Brown Ale,Maduro Oatmeal Brown Ale - Pecan,56038,4.5,Tampa,Florida,3924 W Spruce St
3195,17981,Cigar City Brewing,Pumpkin Ale,Good Gourd Imperial Pumpkin Ale,47020,4.093406593406593,Tampa,Florida,3924 W Spruce St
3197,17981,Cigar City Brewing,American IPA,Jai Alai IPA - Guava - Cedar Aged (Humidor Series),50517,4.4375,Tampa,Florida,3924 W Spruce St
3199,17981,Cigar City Brewing,American Double / Imperial IPA,Where's My Lips?,74977,4.5,Tampa,Florida,3924 W Spruce St
3200,17981,Cigar City Brewing,Saison / Farmhouse Ale,Guava Grove Saison,46365,4.027777777777778,Tampa,Florida,3924 W Spruce St
3203,17981,Cigar City Brewing,Russian Imperial Stout,Death Metal Rye Stout,61185,4.375,Tampa,Florida,3924 W Spruce St
3206,17981,Cigar City Brewing,American Porter,Chocolate Cherry Porter,63030,4.125,Tampa,Florida,3924 W Spruce St
3207,17981,Cigar City Brewing,American Wild Ale,Guava Grove - Wild,72809,5.0,Tampa,Florida,3924 W Spruce St
3209,17981,Cigar City Brewing,American Brown Ale,Maduro Oatmeal Brown Ale -  Mocha Cubano,51456,4.142857142857143,Tampa,Florida,3924 W Spruce St
3210,17981,Cigar City Brewing,English Dark Mild Ale,Chaveta India Dark Mild,50239,4.5,Tampa,Florida,3924 W Spruce St
3211,17981,Cigar City Brewing,Russian Imperial Stout,Marshal Zhukov's Imperial Stout - Cedar Aged (Humidor Series),45974,4.072916666666667,Tampa,Florida,3924 W Spruce St
3214,17981,Cigar City Brewing,American IPA,Big Apple IPA,73533,4.066666666666666,Tampa,Florida,3924 W Spruce St
3215,17981,Cigar City Brewing,American Double / Imperial Stout,Hunahpu's Imperial Stout - Virgin Oak Barrel Aged,73444,4.238095238095238,Tampa,Florida,3924 W Spruce St
3216,17981,Cigar City Brewing,Russian Imperial Stout,Marshal Zhukov's Imperial Stout - Brandy Barrel Aged,55450,4.214285714285714,Tampa,Florida,3924 W Spruce St
3218,17981,Cigar City Brewing,Russian Imperial Stout,Marshal Zhukov's Imperial Stout - Palm Ridge Reserve Whiskey Barrel Aged,61876,4.5,Tampa,Florida,3924 W Spruce St
3219,17981,Cigar City Brewing,American IPA,Jai Alai IPA - Acai And Mango,52880,4.25,Tampa,Florida,3924 W Spruce St
3220,17981,Cigar City Brewing,Saison / Farmhouse Ale,Cucumber Saison,73070,4.125,Tampa,Florida,3924 W Spruce St
3221,17981,Cigar City Brewing,English Brown Ale,Bolita Brown - East India Trader,51454,5.0,Tampa,Florida,3924 W Spruce St
3224,17981,Cigar City Brewing,American Double / Imperial Stout,Hunahpu's Imperial Stout - Laird's Apple Brandy Barrel,56764,4.380952380952381,Tampa,Florida,3924 W Spruce St
3227,17981,Cigar City Brewing,American Strong Ale,Batch #69 Double Cream Ale - Pomegranate,56297,4.25,Tampa,Florida,3924 W Spruce St
3228,17981,Cigar City Brewing,American Double / Imperial Stout,Hunahpu's Imperial Stout,47022,4.365967365967366,Tampa,Florida,3924 W Spruce St
3233,17981,Cigar City Brewing,English Dark Mild Ale,Chaveta India Dark Mild - Cedar Aged (Humidor Series),50253,4.5,Tampa,Florida,3924 W Spruce St
3235,17981,Cigar City Brewing,American Double / Imperial Stout,Hunahpu's Imperial Stout - Whiskey Barrel Aged,74101,4.4375,Tampa,Florida,3924 W Spruce St
3237,17981,Cigar City Brewing,American Double / Imperial Stout,Dirac,66117,4.093023255813954,Tampa,Florida,3924 W Spruce St
3239,17981,Cigar City Brewing,English Brown Ale,Bolita Brown - Cedar Aged (Humidor Series),51809,4.2,Tampa,Florida,3924 W Spruce St
3241,17981,Cigar City Brewing,Milk / Sweet Stout,Pilot Series Imperial Sweet Stout - Palm Ridge Reserve Barrel Aged,67283,5.0,Tampa,Florida,3924 W Spruce St
3242,17981,Cigar City Brewing,American Amber / Red Ale,Tocobaga Red Ale,61877,4.233333333333333,Tampa,Florida,3924 W Spruce St
3243,17981,Cigar City Brewing,Baltic Porter,Puppy's Breath Porter,47732,4.1923076923076925,Tampa,Florida,3924 W Spruce St
3244,17981,Cigar City Brewing,American IPA,Jai Alai IPA - Mango,55275,4.3125,Tampa,Florida,3924 W Spruce St
3245,17981,Cigar City Brewing,Russian Imperial Stout,Hopped Up Johnnie,54418,4.346153846153846,Tampa,Florida,3924 W Spruce St
3247,17981,Cigar City Brewing,Russian Imperial Stout,Marshal Zhukov's Imperial Stout - Bourbon Barrel Aged,55772,4.090909090909091,Tampa,Florida,3924 W Spruce St
3249,17981,Cigar City Brewing,Bière de Garde,Big Dummy,71812,4.25,Tampa,Florida,3924 W Spruce St
3251,17981,Cigar City Brewing,Scotch Ale / Wee Heavy,Big Sound Scotch Ale,46366,4.12,Tampa,Florida,3924 W Spruce St
3253,17981,Cigar City Brewing,Saison / Farmhouse Ale,Dos Costas Oeste - Orange Wood Aged,76387,4.5,Tampa,Florida,3924 W Spruce St
3254,17981,Cigar City Brewing,English Brown Ale,Bolita Brown - Coco Loco,51544,4.5,Tampa,Florida,3924 W Spruce St
3255,17981,Cigar City Brewing,American Double / Imperial Stout,Nielsbohrium,67483,4.326923076923077,Tampa,Florida,3924 W Spruce St
3259,17981,Cigar City Brewing,American Brown Ale,Maduro Oatmeal Brown Ale - Blueberry,55066,4.083333333333333,Tampa,Florida,3924 W Spruce St
3260,17981,Cigar City Brewing,American IPA,Jai Alai IPA - Kumquat Orange,66833,4.166666666666667,Tampa,Florida,3924 W Spruce St
3268,17981,Cigar City Brewing,American Porter,Imperial Milk Porter - Rum Barrel Aged,71364,4.3,Tampa,Florida,3924 W Spruce St
3269,17981,Cigar City Brewing,American Double / Imperial Stout,Tim's Oaked Imperial Coffee Stout,54419,4.5,Tampa,Florida,3924 W Spruce St
3270,17981,Cigar City Brewing,Saison / Farmhouse Ale,Say Sun,46911,4.5,Tampa,Florida,3924 W Spruce St
3271,17981,Cigar City Brewing,Milk / Sweet Stout,Kopi Con Leche Stout,64730,4.785714285714286,Tampa,Florida,3924 W Spruce St
3275,17981,Cigar City Brewing,American Brown Ale,Maduro Oatmeal Brown Ale - Vanilla,50157,4.171052631578948,Tampa,Florida,3924 W Spruce St
3276,17981,Cigar City Brewing,American Strong Ale,Capricho Oscuro - Batch 1,46912,4.75,Tampa,Florida,3924 W Spruce St
3278,17981,Cigar City Brewing,Fruit / Vegetable Beer,Apricot Honey Bitter,70307,4.25,Tampa,Florida,3924 W Spruce St
3279,17981,Cigar City Brewing,English Brown Ale,Bolita Brown - Whiskey Soaked Oak & Cedar,52879,4.5,Tampa,Florida,3924 W Spruce St
3283,17981,Cigar City Brewing,Smoked Beer,110K+OT Batch #1 - Der Rauch Gott,45656,4.285714285714286,Tampa,Florida,3924 W Spruce St
3285,17981,Cigar City Brewing,Saison / Farmhouse Ale,Sea Bass - Oak Barrel Aged,67832,4.3,Tampa,Florida,3924 W Spruce St
3290,17981,Cigar City Brewing,American Porter,Cookies And Milk,69033,4.25,Tampa,Florida,3924 W Spruce St
3292,17981,Cigar City Brewing,Berliner Weissbier,Pilot Series Passionfruit And Dragonfruit Berliner Weiss,67111,4.928571428571429,Tampa,Florida,3924 W Spruce St
3294,17981,Cigar City Brewing,American Strong Ale,Capricho Oscuro - Batch 2,50732,4.261363636363637,Tampa,Florida,3924 W Spruce St
3295,17981,Cigar City Brewing,German Pilsener,Patio Pils,46362,4.666666666666667,Tampa,Florida,3924 W Spruce St
3296,17981,Cigar City Brewing,American Brown Ale,Maduro Oatmeal Brown Ale - Cacao Aged,50720,4.083333333333333,Tampa,Florida,3924 W Spruce St
3298,17981,Cigar City Brewing,Foreign / Export Stout,Hot Blooded (DUPLICATE),72515,4.333333333333333,Tampa,Florida,3924 W Spruce St
3301,17981,Cigar City Brewing,American Brown Ale,Maduro Oatmeal Brown Ale - Oak & Beans,70986,4.5,Tampa,Florida,3924 W Spruce St
3304,17981,Cigar City Brewing,American Brown Ale,Taste Sensation,56036,4.5,Tampa,Florida,3924 W Spruce St
3307,17981,Cigar City Brewing,English Brown Ale,Bolita Brown - Mochaccino,51393,4.5,Tampa,Florida,3924 W Spruce St
3308,17981,Cigar City Brewing,Russian Imperial Stout,Marshal Zhukov's Imperial Stout - Port Oak Aged,53028,4.166666666666667,Tampa,Florida,3924 W Spruce St
3311,17981,Cigar City Brewing,Milk / Sweet Stout,Tiramisu Sweet Stout,71807,4.3125,Tampa,Florida,3924 W Spruce St
3314,17981,Cigar City Brewing,American Porter,Imperial Milk Porter - Stranahan Whiskey Barrel Aged,71356,4.11864406779661,Tampa,Florida,3924 W Spruce St
3316,17981,Cigar City Brewing,American IPA,Jai Alai IPA - Flora - Cedar Aged (Humidor Series),50516,4.25,Tampa,Florida,3924 W Spruce St
3318,17981,Cigar City Brewing,Old Ale,Christmas In Ningxia Old Ale - Oak Aged,55715,4.5,Tampa,Florida,3924 W Spruce St
3319,17981,Cigar City Brewing,American IPA,Gypsy IPA,65782,4.125,Tampa,Florida,3924 W Spruce St
3320,17981,Cigar City Brewing,English Pale Ale,Hugh McFarlane's English Pale Ale,66388,4.5,Tampa,Florida,3924 W Spruce St
3321,17981,Cigar City Brewing,American Double / Imperial Stout,Marshal Zhukov's Imperial Stout - Zhukov's Penultimate Push,71806,4.5,Tampa,Florida,3924 W Spruce St
3323,17981,Cigar City Brewing,American Brown Ale,Maduro Oatmeal Brown Ale - Caramel Graham Cracker,66802,4.333333333333333,Tampa,Florida,3924 W Spruce St
3324,17981,Cigar City Brewing,American IPA,Jai Alai IPA - White Oak,59173,4.032558139534884,Tampa,Florida,3924 W Spruce St
3325,17981,Cigar City Brewing,Cream Ale,White Chocolate Cream Ale,70121,4.166666666666667,Tampa,Florida,3924 W Spruce St
3328,17981,Cigar City Brewing,American Double / Imperial Stout,Hunahpu's Imperial Stout - Bourbon Barrel Aged,54647,4.3478260869565215,Tampa,Florida,3924 W Spruce St
3330,17981,Cigar City Brewing,American Brown Ale,Maduro Oatmeal Brown Ale - Christmas Mint,54646,4.285714285714286,Tampa,Florida,3924 W Spruce St
3331,17981,Cigar City Brewing,American Brown Ale,Maduro Oatmeal Brown Ale - White Oak,65213,4.5,Tampa,Florida,3924 W Spruce St
3332,17981,Cigar City Brewing,Scotch Ale / Wee Heavy,Big Sound Scotch Ale - Cherry Wood Aged,60085,4.5,Tampa,Florida,3924 W Spruce St
3333,17981,Cigar City Brewing,American Wild Ale,Vuja De - Red Wine Barrel Aged,67167,4.166666666666667,Tampa,Florida,3924 W Spruce St
3334,17981,Cigar City Brewing,Irish Dry Stout,Hillsborough River Dry Stout (Patio Tools),71071,4.145161290322581,Tampa,Florida,3924 W Spruce St
3336,17981,Cigar City Brewing,Milk / Sweet Stout,Cafe Con Leche Stout,47019,4.5,Tampa,Florida,3924 W Spruce St
3337,17981,Cigar City Brewing,American IPA,Jai Alai IPA - Strawberry-Kiwi,63032,5.0,Tampa,Florida,3924 W Spruce St
3338,17981,Cigar City Brewing,American Stout,East India Dry Stout,67321,5.0,Tampa,Florida,3924 W Spruce St
3339,17981,Cigar City Brewing,Märzen / Oktoberfest,Oktoberfest,73066,4.166666666666667,Tampa,Florida,3924 W Spruce St
3341,17981,Cigar City Brewing,Russian Imperial Stout,Marshal Zhukov's Imperial Stout - 4 Roses Aged,67124,4.318181818181818,Tampa,Florida,3924 W Spruce St
3342,17981,Cigar City Brewing,American IPA,Jai Alai IPA - Apricot,63026,4.75,Tampa,Florida,3924 W Spruce St
3343,17981,Cigar City Brewing,American Double / Imperial Stout,Hunahpu's Imperial Stout - Rum Barrel Aged,73995,4.5,Tampa,Florida,3924 W Spruce St
3345,17981,Cigar City Brewing,American IPA,Jai Alai IPA - Peach,55417,4.314814814814815,Tampa,Florida,3924 W Spruce St
3346,17981,Cigar City Brewing,American IPA,Jai Alai IPA - Tropic-ale,56677,4.318181818181818,Tampa,Florida,3924 W Spruce St
3347,17981,Cigar City Brewing,American Porter,Imperial Milk Porter,73445,4.25,Tampa,Florida,3924 W Spruce St
3349,17981,Cigar City Brewing,Saison / Farmhouse Ale,Dos Costas Oeste - Grapefuit Wood Aged,76386,4.5,Tampa,Florida,3924 W Spruce St
3352,17981,Cigar City Brewing,English Brown Ale,Bolita Brown - Mayan Espresso,51810,4.333333333333333,Tampa,Florida,3924 W Spruce St
3355,17981,Cigar City Brewing,Foreign / Export Stout,Hot Blooded Foreign Stout,73079,4.15,Tampa,Florida,3924 W Spruce St
3356,17981,Cigar City Brewing,Scotch Ale / Wee Heavy,Big Sound Scotch Ale - Sound Of Big Nuts,60391,4.15,Tampa,Florida,3924 W Spruce St
3357,17981,Cigar City Brewing,American Brown Ale,Maduro Oatmeal Brown Ale - Tiramisu,67082,4.125,Tampa,Florida,3924 W Spruce St
3358,17981,Cigar City Brewing,American Double / Imperial Stout,Dirac  - Oak Aged,67293,4.368421052631579,Tampa,Florida,3924 W Spruce St
3364,5074,Steamworks Brewing Co.,Dunkelweizen,Dunkelweizen,10747,4.5,Durango,Colorado,801 East 2nd Avenue
3374,5074,Steamworks Brewing Co.,Hefeweizen,A.M. Wheat,41718,4.5,Durango,Colorado,801 East 2nd Avenue
3415,18879,Chuckanut Brewery & Kitchen,Vienna Lager,Vienna Lager,52038,4.055555555555555,Bellingham,Washington,601 W. Holly St.
3418,18879,Chuckanut Brewery & Kitchen,Dortmunder / Export Lager,Dortmunder,51492,4.5,Bellingham,Washington,601 W. Holly St.
3432,18879,Chuckanut Brewery & Kitchen,English Brown Ale,British Brown Ale,55042,5.0,Bellingham,Washington,601 W. Holly St.
3433,18879,Chuckanut Brewery & Kitchen,German Pilsener,Pilsner,52036,4.3,Bellingham,Washington,601 W. Holly St.
